Topic1,Topic2,Edge Weight,Positive Sentiment,Negative Sentiment
Oregon,Portland,4,0.0,0.0
Basketball,Ohio,1,0.0,0.0
Iowa,Ohio,1,0.0,0.0
Markets,Walmart,1,0.8920596314734411,0.10794027852655885
North Carolina,Supreme Court,-1,0.023056453879356648,0.9769435331206433
Coronavirus,Recep Tayyip Erdoğan,-1,0.387051585950482,0.612948403049518
China,Olympics,-1,0.03754042152688753,0.9624595634731125
Coronavirus,Protests,1,0.0,0.0
Kansas,Oklahoma,1,0.0,0.0
Beijing,Netherlands,1,0.0,0.0
Netherlands,Olympics,1,0.0,0.0
Atlanta Braves,MLB,2,1.534648309574769,0.46535168542523103
Atlanta,MLB,3,2.292465087553708,0.7075349074462923
Georgia,MLB,3,2.292465087553708,0.7075349074462923
Atlanta Braves,Baseball,2,1.534648309574769,0.46535168542523103
Atlanta,Baseball,4,3.006781834545377,0.9932181404546234
Baseball,Georgia,4,3.006781834545377,0.9932181404546234
Atlanta,Atlanta Braves,2,1.534648309574769,0.46535168542523103
Atlanta Braves,Georgia,2,1.534648309574769,0.46535168542523103
Atlanta,Georgia,7,4.513986902621215,1.4860131233787852
DNC,Green Energy,1,0.8404918761661744,0.15950815983382574
India,Tweets,-5,0.20998041419057667,0.7900195158094233
India,Twitter,-5,0.20998041419057667,0.7900195158094233
China,Iranian,1,0.5914768349684428,0.40852310503155714
Joe Biden,Ukraine,-4,0.8357190397565512,3.1642810202434486
Markets,United Kingdom,-2,0.8637460415511173,1.1362538674488827
Real Estate,United Kingdom,1,0.8527569296157769,0.14724303238422315
Inflation,Joe Biden,1,0.6321504313277819,0.3678495486722181
Inflation,Ukraine,1,0.6321504313277819,0.3678495486722181
GOP,Iowa,-1,0.10898847275440188,0.8910115242455982
Iowa,Joe Biden,-1,0.10898847275440188,0.8910115242455982
DNC,Joe Biden,-1,0.3033729934548118,0.6966270405451883
DNC,Texas,2,1.0334446226284788,0.966555407371521
Crime,Documentaries,-1,0.06630147636929898,0.933698543630701
DNC,Iowa,-1,0.3191976198590004,0.6808024501409996
DNC,Michigan,-1,0.3191976198590004,0.6808024501409996
Iowa,Michigan,-1,0.3191976198590004,0.6808024501409996
Joe Biden,Michigan,-1,0.10786202895391273,0.8921380070460874
Michigan,Ukraine,-1,0.10786202895391273,0.8921380070460874
Joe Biden,Russia,-3,0.22503180811653853,2.774968204883461
Joe Biden,Vladimir Putin,-2,0.1755806823227611,1.8244193356772387
China,Media,1,0.0,0.0
China,Russia,-2,0.09576150495714436,0.9042385190428557
China,Russia-Ukraine War,-2,0.09576150495714436,0.9042385190428557
China,Tweets,1,0.0,0.0
China,Twitter,1,0.0,0.0
Media,Russia,1,0.0,0.0
Media,Russia-Ukraine War,1,0.0,0.0
Media,Tweets,1,0.0,0.0
Media,Twitter,1,0.0,0.0
Russia,Russia-Ukraine War,-14,2.697243987255254,8.302756064744747
Russia,Tweets,1,0.0,0.0
Russia,Twitter,1,0.0,0.0
Russia-Ukraine War,Tweets,1,0.0,0.0
Russia-Ukraine War,Twitter,1,0.0,0.0
Chicago,Florida,1,0.0,0.0
Chicago,Tampa,1,0.0,0.0
Florida,Illinois,1,0.0,0.0
Illinois,Tampa,1,0.0,0.0
Florida,Tampa,-4,0.050176826378116365,0.9498231006218837
Federal Reserve,Real Estate,1,0.0,0.0
College Sports,Ukraine,1,0.0,0.0
College Sports,Russia-Ukraine War,1,0.0,0.0
Russia-Ukraine War,Ukraine,-8,2.6425451284317263,4.357454862568273
Supreme Court,Wisconsin,-1,0.05542612629648139,0.9445738387035186
Colorado,Oklahoma,2,0.0,0.0
Colorado,Oklahoma City,2,0.0,0.0
Denver,Oklahoma,2,0.0,0.0
Denver,Oklahoma City,2,0.0,0.0
Oklahoma,Oklahoma City,2,0.0,0.0
India,Pakistan,-2,0.20998041419057667,0.7900195158094233
Pakistan,Tweets,-3,0.20998041419057667,0.7900195158094233
Pakistan,Twitter,-3,0.20998041419057667,0.7900195158094233
Grammy Awards,Nigeria,-1,0.027619294679742595,0.9723807643202574
Coronavirus,Donald Trump,-1,0.24186538736119698,0.758134565638803
Donald Trump,Omicron,-1,0.24186538736119698,0.758134565638803
Donald Trump,Russia-Ukraine War,-1,0.24186538736119698,0.758134565638803
Coronavirus,Russia-Ukraine War,-1,0.24186538736119698,0.758134565638803
Omicron,Russia-Ukraine War,-1,0.24186538736119698,0.758134565638803
India,Narendra Modi,1,0.0,0.0
Narendra Modi,Tweets,1,0.0,0.0
Narendra Modi,Twitter,1,0.0,0.0
FinTech,Romania,1,0.0,0.0
GOP,Maryland,1,0.0,0.0
Markets,S&P,4,0.0,0.0
Markets,Russia,2,0.0,0.0
Markets,Russia-Ukraine War,2,0.0,0.0
Markets,The Kremlin,2,0.0,0.0
Russia,S&P,2,0.0,0.0
Russia-Ukraine War,S&P,2,0.0,0.0
S&P,The Kremlin,2,0.0,0.0
Russia,The Kremlin,2,0.0,0.0
Russia-Ukraine War,The Kremlin,-4,0.2095132221709912,1.790486747829009
Oregon,Utah,-2,0.38922727103348576,0.6107727129665143
Portland,Utah,1,0.0,0.0
Colorado,Los Angeles Lakers,2,0.0,0.0
Denver,Los Angeles Lakers,2,0.0,0.0
InsurTech,Insurance,1,0.0,0.0
Anaheim,California,1,0.0,0.0
Dallas,San Antonio,1,0.0,0.0
San Antonio,Texas,1,0.0,0.0
Brett Young,Country Music,1,0.0,0.0
Football,Las Vegas,1,0.0,0.0
Football,Nevada,1,0.0,0.0
Las Vegas,NFL,1,0.0,0.0
NFL,Nevada,1,0.0,0.0
Markets,Morgan Stanley,1,0.0,0.0
Entrepreneur,Green Energy,1,0.0,0.0
Electric Vehicles,Entrepreneur,1,0.0,0.0
Entrepreneur,Tweets,1,0.0,0.0
Entrepreneur,Twitter,1,0.0,0.0
Green Energy,Tweets,1,0.0,0.0
Green Energy,Twitter,1,0.0,0.0
Electric Vehicles,Tweets,1,0.0,0.0
Electric Vehicles,Twitter,1,0.0,0.0
France,Tweets,1,0.0,0.0
France,Twitter,1,0.0,0.0
Academia,Florida,1,0.0,0.0
Academia,Tampa,1,0.0,0.0
Drew Barrymore,Tweets,1,0.0,0.0
Drew Barrymore,Twitter,1,0.0,0.0
Electronics,Google Pixel,-3,0.30902372409162115,0.6909762359083789
Electronics,Google,4,1.0128786438535955,0.9871213171464047
Google,Google Pixel,-3,0.30902372409162115,0.6909762359083789
Kansas,Tornadoes,3,0.0,0.0
Oklahoma,Texas,-1,0.021881806575416975,0.978118243424583
Oklahoma,Tornadoes,-1,0.021881806575416975,0.978118243424583
Texas,Tornadoes,-1,0.021881806575416975,0.978118243424583
Academia,Baseball,-1,0.414868798338732,0.585131191661268
Apple,Google,3,1.9750624058788633,1.024937575121137
Apple,Microsoft,1,0.9621837620252678,0.03781625797473226
Google,Microsoft,4,3.6094987091710573,0.39050127382894245
Markets,NYSE,17,9.731223891968057,7.268775861031943
Brazil,Tweets,1,0.0,0.0
Brazil,Twitter,1,0.0,0.0
Florida,Soccer,1,0.0,0.0
Orlando,Soccer,1,0.0,0.0
Basketball,Peru,1,0.0,0.0
Sundance Film Festival,United Kingdom,1,0.0,0.0
Fashion,Utah,1,0.0,0.0
Style,Utah,1,0.0,0.0
Golden State Warriors,NBA,1,0.0,0.0
Basketball,Golden State Warriors,1,0.0,0.0
Markets,Tweets,1,0.0,0.0
Markets,Twitter,1,0.0,0.0
S&P,Tweets,1,0.0,0.0
S&P,Twitter,1,0.0,0.0
California,Seattle,1,0.0,0.0
California,Washington,1,0.0,0.0
Los Angeles,Seattle,1,0.0,0.0
Los Angeles,Washington,1,0.0,0.0
Seattle,Washington,6,3.6573719568095298,1.34262797819047
Series D,Startups,1,0.0,0.0
Series D,Venture Capital,1,0.0,0.0
Coronavirus,French Open,1,0.0,0.0
Coronavirus,Tennis,1,0.0,0.0
French Open,Tennis,-2,0.313262204129058,0.686737825870942
GameStop,Markets,1,0.0,0.0
Canada,Hockey,4,2.2269370150871546,1.7730630409128456
Virginia,West Virginia,-1,0.054293028982880465,0.9457069890171195
Arkansas,Coronavirus,-1,0.013266951650038281,0.9867330263499617
Arkansas,Holidays,-1,0.013266951650038281,0.9867330263499617
Markets,UPS,1,0.0,0.0
Climate Change,India,-2,0.353037780927812,0.646962199072188
Climate Change,Tweets,1,0.0,0.0
Climate Change,Twitter,1,0.0,0.0
MLB,Philadelphia Phillies,2,0.5908972577695799,0.40910276223042025
Baseball,Philadelphia Phillies,2,0.5908972577695799,0.40910276223042025
North Korea,Tweets,1,0.0,0.0
North Korea,Twitter,1,0.0,0.0
Climate Change,Texas,-1,0.18764435635074675,0.8123556376492533
Michigan,Supreme Court,1,0.5630335273251292,0.43696648867487076
Canada,Formula 1,1,0.0,0.0
Canada,Motorsports,1,0.0,0.0
Formula 1,Montreal,1,0.0,0.0
Montreal,Motorsports,1,0.0,0.0
Coronavirus,Soccer,-1,0.18262544455761226,0.8173745354423877
Hurricanes,Olympics,-1,0.0694600303282159,0.9305400096717841
Hurricanes,Texas,-1,0.0694600303282159,0.9305400096717841
Olympics,Texas,-1,0.0694600303282159,0.9305400096717841
Roku,Walmart,1,0.8496956806544257,0.1503042693455743
PS4,PS5,1,0.5548419907030941,0.4451580302969057
Gaming,Tweets,1,0.0,0.0
Gaming,Twitter,1,0.0,0.0
Microsoft,Tweets,1,0.0,0.0
Microsoft,Twitter,1,0.0,0.0
Tweets,Xbox,1,0.0,0.0
Twitter,Xbox,1,0.0,0.0
Gaming,Twitch,-1,0.1222168426398871,0.877783187360113
Gaming,Markets,-1,0.1222168426398871,0.877783187360113
Markets,Twitch,-1,0.1222168426398871,0.877783187360113
Australia,Markets,1,0.9488697437053175,0.051130196294682545
Climate Change,Markets,1,0.9488697437053175,0.051130196294682545
Australia,Climate Change,1,0.9488697437053175,0.051130196294682545
Indiana,Seattle,1,0.5599974655430798,0.4400024734569201
Indiana,Washington,1,0.5599974655430798,0.4400024734569201
Cristiano Ronaldo,Football,-2,0.6745346765739786,1.3254652734260215
GOP,New Jersey,-1,0.014012001377122087,0.9859880356228778
Atlanta,Washington Nationals,1,0.5780852102586431,0.4219147917413568
Georgia,Washington Nationals,1,0.5780852102586431,0.4219147917413568
Atlanta Braves,Washington Nationals,1,0.5780852102586431,0.4219147917413568
Baseball,Washington Nationals,1,0.5780852102586431,0.4219147917413568
MLB,Washington Nationals,1,0.5780852102586431,0.4219147917413568
Baltimore,Football,1,0.7809689339525641,0.219030980047436
Baltimore,France,1,0.7809689339525641,0.219030980047436
France,Maryland,1,0.7809689339525641,0.219030980047436
Hyundai,Toyota,1,0.7690436232552104,0.2309563557447897
Dow Jones,Markets,-3,0.7890623992112251,1.210937517788775
Joe Biden,Saudi Arabia,-1,0.4657983801128792,0.5342016658871208
Saudi Arabia,Social Issues,-1,0.4657983801128792,0.5342016658871208
G20,Indonesia,1,0.5453723799169455,0.4546276650830544
G20,Ukraine,1,0.5453723799169455,0.4546276650830544
G20,Russia-Ukraine War,1,0.5453723799169455,0.4546276650830544
Indonesia,Ukraine,1,0.5453723799169455,0.4546276650830544
Indonesia,Russia-Ukraine War,1,0.5453723799169455,0.4546276650830544
Business Leaders,Stranger Things,-1,0.3629175997948507,0.6370824302051492
Business Leaders,TV,-1,0.3629175997948507,0.6370824302051492
Academia,Russia,-1,0.047321040063353234,0.9526788799366468
Academia,Vladimir Putin,-1,0.047321040063353234,0.9526788799366468
Academia,Russia-Ukraine War,-1,0.047321040063353234,0.9526788799366468
Russia-Ukraine War,Vladimir Putin,-2,0.18584034400382332,1.8141596219961766
Airlines,France,-1,0.04107948616908284,0.9589205568309171
NHL,Vegas Golden Knights,-1,0.46610634978043236,0.5338936682195676
Joe Biden,Markets,-1,0.01932103998284964,0.9806789180171503
Keir Starmer,Piers Morgan,-1,0.015816417462935627,0.9841835955370644
Keir Starmer,Russia,-1,0.015816417462935627,0.9841835955370644
Keir Starmer,Russia-Ukraine War,-1,0.015816417462935627,0.9841835955370644
Piers Morgan,Russia,-1,0.015816417462935627,0.9841835955370644
Piers Morgan,Russia-Ukraine War,-1,0.015816417462935627,0.9841835955370644
Eminem,Taylor Swift,-1,0.04812149324103533,0.9518784727589646
Eminem,Tupac,-1,0.04812149324103533,0.9518784727589646
Taylor Swift,Tupac,-1,0.04812149324103533,0.9518784727589646
Cycling,Tour de France,1,0.8077531201112402,0.1922469018887598
Cycling,European Union,1,0.8077531201112402,0.1922469018887598
Cycling,France,1,0.8077531201112402,0.1922469018887598
European Union,Tour de France,1,0.8077531201112402,0.1922469018887598
France,Tour de France,1,0.8077531201112402,0.1922469018887598
European Union,France,1,0.8077531201112402,0.1922469018887598
Deshaun Watson,Football,1,0.813024055098468,0.18697598090153214
Deshaun Watson,Sports Figures,1,0.813024055098468,0.18697598090153214
Business Leaders,Lawsuits,-1,0.05028595477042579,0.9497140752295743
Business Leaders,Tesla,-3,0.4159476119514066,2.5840524280485937
Elon Musk,Lawsuits,-1,0.05028595477042579,0.9497140752295743
Elon Musk,Tesla,-3,0.4159476119514066,2.5840524280485937
Lawsuits,Tesla,-1,0.05028595477042579,0.9497140752295743
Lawsuits,Twitter,-1,0.05028595477042579,0.9497140752295743
Tesla,Twitter,-2,0.06507136295378076,1.9349286710462192
Boxing,Conor McGregor,-1,0.41022488332366713,0.5897750566763328
Conor McGregor,Sports Figures,-1,0.41022488332366713,0.5897750566763328
Conor McGregor,UFC,-1,0.41022488332366713,0.5897750566763328
Earthquakes,Philippines,-1,0.24217118355715173,0.7578287584428484
5G,Academia,1,0.7990186310970613,0.20098136390293858
5G,Apple,2,1.6949290209980312,0.30507099700196855
5G,Electronics,2,1.6949290209980312,0.30507099700196855
5G,iPhone,2,1.6949290209980312,0.30507099700196855
Academia,Apple,1,0.7990186310970613,0.20098136390293858
Academia,Electronics,1,0.7990186310970613,0.20098136390293858
Academia,iPhone,1,0.7990186310970613,0.20098136390293858
Donald Trump,Joe Biden,-4,0.28280610165118664,3.717194064348813
Country Music,Rascal Flatts,1,0.8050276596558918,0.19497243534410807
Business Leaders,NASDAQ,1,0.9586424089263853,0.0413576030736147
Business Leaders,Texas,1,0.9586424089263853,0.0413576030736147
Markets,Texas,1,0.9586424089263853,0.0413576030736147
NASDAQ,Texas,1,0.9586424089263853,0.0413576030736147
Disney,Disney+,-1,0.463936388644476,0.536063663355524
Disney,Disney  ,-1,0.463936388644476,0.536063663355524
Disney+,TV,-1,0.463936388644476,0.536063663355524
Disney  ,Disney+,-1,0.463936388644476,0.536063663355524
Disney  ,TV,-1,0.463936388644476,0.536063663355524
Coca-Cola,Food & Drink,1,0.9827791778484656,0.017220859151534387
Baseball,Caribbean Islands,1,0.5245721148521238,0.4754278851478762
Baseball,Cuba,1,0.5245721148521238,0.4754278851478762
Caribbean Islands,Houston Astros,1,0.5245721148521238,0.4754278851478762
Cuba,Houston Astros,1,0.5245721148521238,0.4754278851478762
Caribbean Islands,MLB,1,0.5245721148521238,0.4754278851478762
Cuba,MLB,1,0.5245721148521238,0.4754278851478762
Caribbean Islands,Cuba,1,0.5245721148521238,0.4754278851478762
GOP,Oklahoma,1,0.7054463664450826,0.2945536355549174
DNC,New York,1,0.6410541082191498,0.3589458857808502
Golf,Podcasts,1,0.5031353872945611,0.4968646217054388
DNC,Florida,1,0.9561769892578228,0.043823103742177204
Airlines,Lufthansa,-2,0.9771993837329114,1.0228004952670886
Basketball,Soccer,-1,0.22452381403675775,0.7754761759632423
Australia,Basketball,-1,0.22452381403675775,0.7754761759632423
Basketball,Canada,-1,0.22452381403675775,0.7754761759632423
Basketball,Olympics,-1,0.22452381403675775,0.7754761759632423
Australia,Soccer,2,1.11062065434533,0.8893793956546698
Canada,Soccer,2,1.0333689434630509,0.9666310125369492
Olympics,Soccer,-1,0.22452381403675775,0.7754761759632423
Australia,Canada,-1,0.22452381403675775,0.7754761759632423
Australia,Olympics,-1,0.22452381403675775,0.7754761759632423
Canada,Olympics,-1,0.22452381403675775,0.7754761759632423
Brie Larson,David Harbour,-1,0.431397249450194,0.5686027345498059
Below Deck,TV,-1,0.07124452117770598,0.9287554768222941
Massachusetts,Missouri,1,0.0,0.0
Massachusetts,St. Louis,1,0.0,0.0
Missouri,St. Louis,1,0.0,0.0
Queen Elizabeth,Royal Family,-2,0.7493643405241991,1.2506356144758008
Ja Morant,Lebron James,1,0.7004670576621199,0.29953296233788024
IPO,Porsche,1,0.9507341024473962,0.04926596755260379
IPO,Volkswagen,1,0.9507341024473962,0.04926596755260379
Markets,Porsche,1,0.9507341024473962,0.04926596755260379
Markets,Volkswagen,1,0.9507341024473962,0.04926596755260379
Porsche,Volkswagen,1,0.9507341024473962,0.04926596755260379
NFL,Tampa,-1,0.050176826378116365,0.9498231006218837
Football,Tampa,-1,0.050176826378116365,0.9498231006218837
Florida,Tampa Bay Buccaneers,-1,0.050176826378116365,0.9498231006218837
Tampa,Tampa Bay Buccaneers,-1,0.050176826378116365,0.9498231006218837
Florida,Tom Brady,-1,0.050176826378116365,0.9498231006218837
Sports Figures,Tampa,-1,0.050176826378116365,0.9498231006218837
Tampa,Tom Brady,-1,0.050176826378116365,0.9498231006218837
Bellator MMA,MMA,1,0.9752419365116423,0.024758015488357717
Roger Federer,Sports Figures,1,0.5566528021318449,0.44334716286815506
Florida,Hurricanes,-2,0.07384667805221602,1.926153332947784
FLOTUS,Jill Biden,2,1.5281202828163922,0.4718797311836076
Jill Biden,Joe Biden,2,1.5281202828163922,0.4718797311836076
FLOTUS,Joe Biden,2,1.5281202828163922,0.4718797311836076
Asian,France,-1,0.012827721484355684,0.9871722995156443
Asian,Saudi Arabia,-1,0.012827721484355684,0.9871722995156443
France,Saudi Arabia,-1,0.012827721484355684,0.9871722995156443
China,India,-1,0.09576150495714436,0.9042385190428557
India,Russia,-1,0.09576150495714436,0.9042385190428557
India,Russia-Ukraine War,-1,0.09576150495714436,0.9042385190428557
Federal Reserve,Wells Fargo,-1,0.31189823136178585,0.6881017086382142
Markets,Wells Fargo,-1,0.31189823136178585,0.6881017086382142
Media,Security,1,0.6378068726060989,0.36219316439390103
Media,Security Breach,1,0.6378068726060989,0.36219316439390103
Massachusetts,Music,1,0.0,0.0
Social Issues,Yemen,-1,0.027453611397442682,0.9725462816025573
Baseball,San Diego Padres,3,1.535901376703148,1.4640986092968522
Los Angeles Dodgers,San Diego Padres,1,0.5141385378013215,0.4858614981986785
MLB,San Diego Padres,3,1.535901376703148,1.4640986092968522
Alabama,Tennessee,-1,0.27776349508208265,0.7222365649179173
Meta,United Kingdom,-1,0.026349346901875226,0.9736506880981248
Baseball,New York Yankees,-6,2.0757989071975893,3.9242011008024105
Houston Astros,New York Yankees,-4,1.1835132430900486,2.816486726909951
Houston Astros,World Series,-3,0.7278515897308937,2.2721484102691063
MLB,New York Yankees,-6,2.0757989071975893,3.9242011008024105
New York Yankees,World Series,-3,0.7278515897308937,2.2721484102691063
Food & Drink,James Corden,-1,0.08495215379269948,0.9150478742073005
Golf,Uganda,-1,0.3454524273296151,0.654547580670385
Football,Qatar,-2,0.5994140221952966,1.4005859208047036
Football,World Cup,-5,1.414530562664928,3.585469193335072
Coronavirus,Qatar,-1,0.13648132294695103,0.8635186300530491
Qatar,World Cup,-3,0.6225412515566012,2.377458725443399
Coronavirus,World Cup,-1,0.13648132294695103,0.8635186300530491
Rafael Nadal,Tennis,-2,0.9847158598754171,1.015284103124583
Rafael Nadal,Sports Figures,-2,0.9847158598754171,1.015284103124583
Joe Biden,Russia-Ukraine War,-4,0.35912092546045005,3.64087910953955
France,World Cup,-1,0.02804578288883418,0.9719540901111658
China,Markets,2,1.7184548054403672,0.2815452165596329
Sports Figures,United Kingdom,1,0.8086219548460176,0.19137807515398245
Mohamed Salah,United Kingdom,1,0.8086219548460176,0.19137807515398245
Mohamed Salah,Sports Figures,1,0.8086219548460176,0.19137807515398245
Joe Biden,Taiwan,-1,0.04888952467513854,0.9511104893248614
Taiwan,Ukraine,-1,0.04888952467513854,0.9511104893248614
Russia-Ukraine War,Taiwan,-1,0.04888952467513854,0.9511104893248614
Candace Cameron Bure,JoJo Siwa,1,0.0,0.0
FIFA World Cup,Football,-2,0.9532831507017694,1.0467168292982305
FIFA World Cup,Qatar,-2,0.48605992860965014,1.51394009539035
Football,Louisville,1,0.5755599222461161,0.4244400677538839
College Sports,Kentucky,1,0.5755599222461161,0.4244400677538839
College Sports,Louisville,1,0.5755599222461161,0.4244400677538839
France,Soccer,1,0.8860968403085724,0.1139032196914276
Australia,France,1,0.8860968403085724,0.1139032196914276
Cristiano Ronaldo,World Cup,-1,0.29672030612737343,0.7032796438726265
Sports Figures,World Cup,-2,0.7870707575807971,1.2129291824192028
Belgium,Soccer,1,0.8088451294262932,0.19115483657370694
FIFA,Soccer,1,0.8088451294262932,0.19115483657370694
Belgium,Canada,1,0.8088451294262932,0.19115483657370694
Belgium,European Football,1,0.8088451294262932,0.19115483657370694
Belgium,FIFA,1,0.8088451294262932,0.19115483657370694
Belgium,World Cup,1,0.8088451294262932,0.19115483657370694
Belgium,FIFA World Cup,1,0.8088451294262932,0.19115483657370694
Canada,European Football,1,0.8088451294262932,0.19115483657370694
Canada,FIFA,1,0.8088451294262932,0.19115483657370694
Canada,World Cup,1,0.8088451294262932,0.19115483657370694
Canada,FIFA World Cup,1,0.8088451294262932,0.19115483657370694
European Football,World Cup,-4,1.4336236417585133,2.5663762957414864
European Football,FIFA World Cup,-3,1.3098848960360918,1.690115077463908
FIFA,World Cup,-3,1.4229343266021384,1.5770655933978615
FIFA,FIFA World Cup,2,1.2991955808797169,0.700804375120283
Cryptocurrency,Dogecoin,2,1.8245859650928509,0.17541398490714913
Apple,Hailey Bieber,-1,0.06368662095449724,0.9363133380455029
Climate Change,Social Issues,-2,0.10511737559245048,1.8948826624075497
Dallas,Space,-1,0.372752614930885,0.6272473750691151
Space,Texas,-1,0.372752614930885,0.6272473750691151
Joe Biden,South Carolina,1,0.7159818781984504,0.28401812880154953
Europe,United Kingdom,-3,0.06588138192654526,2.934118644073455
Academia,Colorado,1,0.778099876258433,0.2219001297415669
College Sports,Colorado,1,0.778099876258433,0.2219001297415669
Football,Shopping,1,0.7380562597374317,0.2619436982625684
Canada,Winnipeg,-2,0.5129425727958168,1.4870573482041833
Canada,NHL,-3,1.379635291414552,1.6203647545854483
Canada,Winnipeg Jets,-1,0.47746507326633697,0.5225349067336631
Hockey,Winnipeg,-1,0.47746507326633697,0.5225349067336631
NHL,Winnipeg,-1,0.47746507326633697,0.5225349067336631
Winnipeg,Winnipeg Jets,-1,0.47746507326633697,0.5225349067336631
Hockey,Winnipeg Jets,-1,0.47746507326633697,0.5225349067336631
NHL,Winnipeg Jets,-1,0.47746507326633697,0.5225349067336631
Movies,Princess Diaries,-1,0.3941616850303114,0.6058383479696886
Climate Change,Coronavirus,-1,0.19362326972821964,0.8063767102717803
Arizona,Pennsylvania,-1,0.3720624219196085,0.6279375780803915
FinTech,Malaysia,1,0.9848231912518346,0.015176842248165404
FinTech,Thailand,1,0.9848231912518346,0.015176842248165404
Malaysia,Thailand,1,0.9848231912518346,0.015176842248165404
FIFA,Football,-3,0.575754544817451,2.424245476182549
Football,Lionel Messi,-1,0.49035045145342376,0.5096495385465761
European Football,Lionel Messi,-1,0.49035045145342376,0.5096495385465761
FIFA,Lionel Messi,-1,0.49035045145342376,0.5096495385465761
FIFA,Sports Figures,-1,0.49035045145342376,0.5096495385465761
Lionel Messi,Sports Figures,-2,0.9300978488312168,1.0699021911687832
Lionel Messi,World Cup,-1,0.49035045145342376,0.5096495385465761
FIFA World Cup,Lionel Messi,-1,0.49035045145342376,0.5096495385465761
FIFA World Cup,Sports Figures,-1,0.49035045145342376,0.5096495385465761
English Premier League,European Football,-2,0.07932037963216576,1.9206795528678342
English Premier League,World Cup,-1,0.010689315156375057,0.989310702343625
English Premier League,FIFA World Cup,-1,0.010689315156375057,0.989310702343625
Basketball,Philadelphia 76ers,2,1.154729343592854,0.845270590407146
NBA,Philadelphia 76ers,2,1.154729343592854,0.845270590407146
Congress,Missouri,-1,0.04177688752525292,0.958223124474747
Minneapolis,Minnesota,1,0.711255861272619,0.28874419572738097
Canada,Edmonton,-2,0.902170218148215,1.0978298478517852
Canada,Edmonton Oilers,-1,0.4955831219496819,0.504416908050318
AHL,Canada,-1,0.4955831219496819,0.504416908050318
Canada,Seattle,-1,0.4955831219496819,0.504416908050318
Canada,Washington,-1,0.4955831219496819,0.504416908050318
Edmonton,Edmonton Oilers,-1,0.4955831219496819,0.504416908050318
Edmonton,Hockey,-2,0.902170218148215,1.0978298478517852
Edmonton,NHL,-2,0.902170218148215,1.0978298478517852
AHL,Edmonton,-1,0.4955831219496819,0.504416908050318
Edmonton,Seattle,-1,0.4955831219496819,0.504416908050318
Edmonton,Washington,-1,0.4955831219496819,0.504416908050318
Edmonton Oilers,Seattle,-1,0.4955831219496819,0.504416908050318
Edmonton Oilers,Washington,-1,0.4955831219496819,0.504416908050318
Hockey,Seattle,-1,0.4955831219496819,0.504416908050318
Hockey,Washington,-1,0.4955831219496819,0.504416908050318
NHL,Seattle,-1,0.4955831219496819,0.504416908050318
NHL,Washington,-1,0.4955831219496819,0.504416908050318
AHL,Seattle,-1,0.4955831219496819,0.504416908050318
AHL,Washington,-1,0.4955831219496819,0.504416908050318
Real Estate,Utah,1,0.6515395281676791,0.3484603918323209
Food & Drink,TikTok,-1,0.3847439223271364,0.6152560146728636
Recipes,TikTok,-1,0.3847439223271364,0.6152560146728636
Donald Trump,Tweets,-1,0.0374640333860334,0.9625359696139666
Donald Trump,Twitter,-2,0.26552920700183236,1.7344708479981676
Iranian,Protests,-1,0.4914559056720942,0.5085441143279057
Iranian,Social Issues,-1,0.4914559056720942,0.5085441143279057
IBM,Samsung,1,0.9685899025045046,0.03141012749549546
GOP,Social Issues,-1,0.08344117502365238,0.9165589179763477
GOP,Immigration,-1,0.08344117502365238,0.9165589179763477
Prince Philip,Royal Family,-2,0.7777737367645525,1.2222262142354474
Prince Philip,Queen Elizabeth,-1,0.015427419357522459,0.9845725956424776
TV,The Real Housewives,-1,0.07620119631172102,0.9237988166882789
Cryptocurrency,Tweets,-1,0.49475609834910794,0.5052438696508921
Cryptocurrency,Twitter,-1,0.49475609834910794,0.5052438696508921
IBM,Markets,3,2.1947797435269525,0.8052203814730476
Crime,Kidnapping,-5,1.0063911663039518,3.993608918696048
5G,India,1,0.8834358236193689,0.11656418638063128
Movies,Robert Downey Jr,-1,0.240806727364242,0.7591933086357581
In Memoriam,Robert Downey Jr,-1,0.240806727364242,0.7591933086357581
BTS,Movies,-1,0.47860071075123023,0.5213992822487699
Holidays,Theft,-1,0.10101156130361191,0.898988438696388
Crime,Holidays,-2,0.24588478283389514,1.7541151971661049
Crime,Theft,-3,0.42799598215301965,2.5720040178469805
NYE,Theft,-1,0.10101156130361191,0.898988438696388
Crime,NYE,-1,0.10101156130361191,0.898988438696388
Korean,Security Breach,-1,0.07313161327229117,0.9268683107277087
Korean,Security,-1,0.07313161327229117,0.9268683107277087
Russia-Ukraine War,Turkish,-1,0.08385286991429343,0.9161471300857066
Russia-Ukraine War,Violence,-1,0.08385286991429343,0.9161471300857066
Turkish,Violence,-1,0.08385286991429343,0.9161471300857066
New England Patriots,Super Bowl,-1,0.3751912136096023,0.6248087563903977
NFL,Philadelphia Eagles,-1,0.20016655471222475,0.7998334852877753
Philadelphia Eagles,Super Bowl,-1,0.20016655471222475,0.7998334852877753
Football,Philadelphia Eagles,-1,0.20016655471222475,0.7998334852877753
India,Olympics,-1,0.34629903608708273,0.6537009129129174
Drug Trafficking,Social Issues,-2,0.1816431353100983,1.8183568106899015
Cannabis,Drug Trafficking,-1,0.08717449223475712,0.9128254437652428
